0,0,1,2,0,0,0,0,0,0,0,Paying less than the industry standards
0,0,1,2,0,0,0,0,0,0,0,Paying less than the industry standards
0,1,1,2,0,0,0,0,0,1,0,Lack of recognition and growth opportunities
0,0,1,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,0,1,1,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,2,0,Impractical and unfeasible expectations
1,0,1,2,0,0,0,0,0,2,3,Impractical and unfeasible expectations
0,0,0,2,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,0,2,0,0,0,0,0,0,1,Paying less than the industry standards
0,0,1,1,0,0,0,0,0,0,1,Paying less than the industry standards
0,0,1,2,0,0,0,0,0,0,3,Lack of recognition and growth opportunities
0,0,1,2,0,0,0,0,0,0,3,Lack of recognition and growth opportunities
0,0,1,2,0,0,0,0,0,0,3,Lack of recognition and growth opportunities
0,0,1,2,0,0,0,0,0,0,3,Lack of recognition and growth opportunities
0,3,1,1,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,3,1,2,1,0,0,0,0,0,1,Lack of promotion opportunities
0,1,1,2,0,0,0,0,0,0,0,Cutting pays
1,0,1,1,0,0,0,0,0,0,0,Cutting pays
0,3,1,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,0,1,1,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,3,Lack of recognition and growth opportunities
0,0,1,0,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,0,0,1,0,0,0,0,0,2,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,1,0,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,1,0,1,0,0,0,0,0,0,3,Impractical and unfeasible expectations
1,0,1,0,0,0,0,0,0,2,0,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,0,Lack of promotion opportunities
0,3,1,0,0,0,0,0,0,0,3,Lack of promotion opportunities
1,0,1,0,0,0,0,0,0,0,3,Lack of recognition and growth opportunities
0,3,1,0,0,0,0,0,0,0,3,Lack of recognition and growth opportunities
0,0,1,0,0,0,0,0,0,0,3,Lack of recognition and growth opportunities
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
1,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
1,3,1,0,0,0,0,0,0,1,3,Impractical and unfeasible expectations
0,3,0,2,0,0,0,0,0,0,2,Lack of recognition and growth opportunities
0,1,0,2,0,0,0,0,0,0,1,Lack of recognition and growth opportunities
0,0,0,0,1,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,1,0,0,0,0,0,0,2,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,2,1,Cutting pays
1,0,1,2,0,0,0,0,0,2,1,Impractical and unfeasible expectations
1,0,0,2,0,0,0,0,0,3,1,Impractical and unfeasible expectations
0,0,0,1,0,0,0,0,0,0,1,Lack of recognition and growth opportunities
0,1,0,0,0,0,0,0,0,3,1,Lack of recognition and growth opportunities
0,0,1,2,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,0,0,2,0,0,0,0,0,0,1,Impractical and unfeasible expectations
1,1,0,2,0,0,0,0,0,3,1,Lack of recognition and growth opportunities
1,3,1,0,0,0,0,0,0,1,3,Impractical and unfeasible expectations
0,3,0,2,0,0,0,0,0,0,2,Lack of recognition and growth opportunities
0,1,0,2,0,0,0,0,0,0,1,Lack of recognition and growth opportunities
0,0,0,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,1,0,0,0,0,0,0,2,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,2,1,Paying less than the industry standards
1,0,1,2,0,0,0,0,0,2,1,Impractical and unfeasible expectations
1,0,0,1,0,0,0,0,0,3,1,Impractical and unfeasible expectations
0,0,0,1,0,0,0,0,0,0,1,Lack of recognition and growth opportunities
0,1,0,0,0,0,0,0,0,3,1,Lack of recognition and growth opportunities
0,0,1,2,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,0,0,2,0,0,0,0,0,0,1,Impractical and unfeasible expectations
1,1,0,2,0,0,0,0,0,3,1,Lack of recognition and growth opportunities
1,0,1,2,0,0,0,0,0,2,1,Impractical and unfeasible expectations
0,1,0,2,0,0,0,0,0,3,1,Impractical and unfeasible expectations
0,0,0,2,0,0,0,0,0,1,1,Lack of recognition and growth opportunities
1,2,1,2,0,0,0,0,0,1,3,Lack of promotion opportunities
0,0,0,1,0,0,0,0,0,0,1,Lack of recognition and growth opportunities
0,1,0,0,0,0,0,0,0,3,1,Lack of recognition and growth opportunities
0,0,1,2,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,0,0,1,0,0,0,0,0,0,1,Lack of recognition and growth opportunities
0,1,0,0,0,0,0,0,0,3,1,Lack of recognition and growth opportunities
0,0,1,2,0,0,0,0,0,2,1,Impractical and unfeasible expectations
0,0,0,1,0,0,0,0,0,0,1,Lack of recognition and growth opportunities
0,1,0,0,0,0,0,0,0,3,1,Lack of recognition and growth opportunities
0,0,1,2,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,0,0,1,0,0,0,0,0,0,1,Lack of recognition and growth opportunities
0,1,0,0,0,0,0,0,0,3,1,Lack of recognition and growth opportunities
0,0,1,2,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,3,Lack of recognition and growth opportunities
0,0,1,0,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,0,0,1,0,0,0,0,0,2,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,3,Lack of recognition and growth opportunities
0,0,1,0,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,0,0,1,0,0,0,0,0,2,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,3,Lack of recognition and growth opportunities
0,0,1,0,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,0,0,1,0,0,0,0,0,2,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,3,Lack of recognition and growth opportunities
0,0,1,0,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,0,0,1,0,0,0,0,0,2,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,0,2,0,0,0,0,0,0,2,Cutting pays
0,1,0,2,0,0,0,0,0,0,2,Lack of promotion opportunities
0,0,0,2,0,0,0,0,0,2,3,Lack of recognition and growth opportunities
0,0,0,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,0,1,2,1,0,0,0,0,0,3,Lack of promotion opportunities
0,0,0,2,0,0,0,0,0,0,0,Cutting pays
0,0,0,2,0,0,0,0,0,0,3,Cutting pays
0,0,1,1,0,0,0,0,0,0,3,Lack of promotion opportunities
0,0,0,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,0,0,2,0,0,0,0,0,2,3,Lack of recognition and growth opportunities
0,0,1,1,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,1,0,2,0,0,0,0,0,3,3,Lack of recognition and growth opportunities
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,3,Lack of recognition and growth opportunities
0,0,1,0,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,0,0,1,0,0,0,0,0,2,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
1,0,0,2,0,0,0,0,0,0,2,Cutting pays
0,1,0,2,0,0,0,0,0,0,2,Lack of promotion opportunities
0,0,0,2,0,0,0,0,0,2,3,Lack of recognition and growth opportunities
1,0,0,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,0,1,1,1,0,0,0,0,0,3,Lack of promotion opportunities
0,0,0,2,0,0,0,0,0,0,0,Cutting pays
0,0,0,2,0,0,0,0,0,0,3,Cutting pays
0,0,1,1,0,0,0,0,0,0,3,Lack of promotion opportunities
0,0,0,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,1,0,2,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,0,2,0,0,0,0,0,0,1,Cutting pays
0,0,1,1,2,0,0,0,0,0,1,Lack of promotion opportunities
0,0,0,2,0,0,0,0,0,0,1,Cutting pays
0,0,1,1,2,0,0,0,0,0,1,Lack of promotion opportunities
0,0,0,1,0,0,0,0,0,0,0,Impractical and unfeasible expectations
1,0,3,2,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,1,0,2,0,0,0,0,0,0,1,Impractical and unfeasible expectations
1,0,1,1,0,0,0,0,0,0,1,Impractical and unfeasible expectations
1,0,3,2,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,1,0,2,0,0,0,0,0,0,1,Impractical and unfeasible expectations
1,0,1,1,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,0,0,2,0,0,0,0,0,0,3,Impractical and unfeasible expectations
1,1,0,2,2,0,0,0,0,3,0,Safety issues
1,1,0,2,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,1,2,0,0,0,0,0,1,Lack of promotion opportunities
0,0,0,1,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,0,1,1,0,0,0,0,0,2,0,Impractical and unfeasible expectations
0,0,0,2,0,0,0,0,0,2,3,Lack of recognition and growth opportunities
0,0,0,1,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
1,0,0,2,0,0,0,0,0,0,2,Cutting pays
0,1,0,2,0,0,0,0,0,0,2,Lack of promotion opportunities
0,0,0,2,0,0,0,0,0,2,3,Lack of recognition and growth opportunities
1,0,0,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,0,1,1,1,0,0,0,0,0,3,Lack of promotion opportunities
0,0,0,2,0,0,0,0,0,0,0,Cutting pays
0,0,0,2,0,0,0,0,0,0,3,Cutting pays
0,0,1,1,0,0,0,0,0,0,3,Lack of promotion opportunities
0,0,0,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,0,0,2,0,0,0,0,0,2,3,Lack of recognition and growth opportunities
0,0,1,1,0,0,0,0,0,0,3,Impractical and unfeasible expectations
1,1,0,2,0,0,0,0,0,3,0,Lack of recognition and growth opportunities
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,3,Lack of recognition and growth opportunities
0,0,1,0,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,0,0,1,0,0,0,0,0,2,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
1,0,0,2,0,0,0,0,0,0,2,Cutting pays
0,1,0,2,0,0,0,0,0,0,2,Lack of promotion opportunities
0,0,0,2,0,0,0,0,0,2,3,Lack of recognition and growth opportunities
1,0,0,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,0,1,1,1,0,0,0,0,0,3,Lack of promotion opportunities
0,0,0,2,0,0,0,0,0,0,0,Cutting pays
0,0,0,2,0,0,0,0,0,0,3,Cutting pays
0,0,1,1,0,0,0,0,0,0,3,Lack of promotion opportunities
0,0,0,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,1,0,2,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,0,2,0,0,0,0,0,0,1,Cutting pays
0,0,1,1,2,0,0,0,0,0,1,Lack of promotion opportunities
0,0,0,2,0,0,0,0,0,0,1,Cutting pays
0,0,1,1,2,0,0,0,0,0,1,Lack of promotion opportunities
0,0,0,1,0,0,0,0,0,0,0,Impractical and unfeasible expectations
1,0,3,2,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,1,0,2,0,0,0,0,0,0,1,Impractical and unfeasible expectations
1,0,1,1,0,0,0,0,0,0,1,Impractical and unfeasible expectations
1,0,3,2,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,1,0,2,0,0,0,0,0,0,1,Impractical and unfeasible expectations
1,0,1,1,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,0,0,2,0,0,0,0,0,0,3,Impractical and unfeasible expectations
1,1,0,2,2,0,0,0,0,3,0,Safety issues
1,1,0,2,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,1,2,0,0,0,0,0,1,Lack of promotion opportunities
0,0,0,1,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,0,1,1,0,0,0,0,0,2,0,Impractical and unfeasible expectations
0,0,0,2,0,0,0,0,0,2,3,Lack of recognition and growth opportunities
0,0,0,2,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,0,1,0,0,0,0,0,0,0,Cutting pays
0,0,0,1,0,0,0,0,0,0,3,Cutting pays
0,0,1,1,0,0,0,0,0,0,3,Lack of promotion opportunities
0,0,0,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,1,0,2,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,0,2,0,0,0,0,0,0,1,Cutting pays
0,0,1,1,2,0,0,0,0,0,1,Lack of promotion opportunities
0,0,0,2,0,0,0,0,0,0,1,Cutting pays
0,0,1,2,2,0,0,0,0,0,1,Lack of promotion opportunities
0,0,0,1,0,0,0,0,0,0,0,Impractical and unfeasible expectations
1,0,3,2,0,0,0,0,0,0,1,Impractical and unfeasible expectations
1,0,1,1,0,1,0,0,0,0,3,Lack of recognition and growth opportunities
0,0,1,1,0,1,0,0,1,0,1,Lack of recognition and growth opportunities
0,0,1,1,1,1,0,0,0,0,1,Lack of recognition and growth opportunities
0,0,1,1,1,1,0,0,1,0,1,Lack of recognition and growth opportunities
0,0,1,1,0,1,0,0,0,0,1,Impractical and unfeasible expectations
1,0,0,2,0,1,0,0,1,0,1,Lack of promotion opportunities
0,0,0,1,1,1,0,0,1,0,1,Lack of promotion opportunities
0,1,0,2,0,1,0,0,0,0,0,Impractical and unfeasible expectations
0,0,0,1,1,1,0,0,1,0,1,Lack of promotion opportunities
0,1,0,2,0,1,0,0,0,0,0,Impractical and unfeasible expectations
0,0,0,2,0,0,0,0,0,0,1,Cutting pays
0,0,0,1,0,0,0,0,0,0,0,Impractical and unfeasible expectations
1,0,3,2,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,1,0,2,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,1,0,2,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,0,2,0,0,0,0,0,0,1,Cutting pays
0,0,1,1,2,0,0,0,0,0,1,Lack of promotion opportunities
0,0,0,1,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,1,0,2,0,0,0,0,0,0,1,Impractical and unfeasible expectations
1,0,1,1,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,0,0,2,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,1,0,2,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,0,2,0,0,0,0,0,0,1,Cutting pays
0,0,1,1,2,0,0,0,0,0,1,Lack of promotion opportunities
0,0,0,1,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,0,0,2,0,0,0,0,0,2,3,Lack of recognition and growth opportunities
0,0,0,1,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
1,0,0,2,0,0,0,0,0,0,2,Cutting pays
0,1,0,2,0,0,0,0,0,0,2,Lack of promotion opportunities
0,0,0,2,0,0,0,0,0,2,3,Lack of recognition and growth opportunities
1,0,0,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,0,0,2,0,0,0,0,0,2,3,Lack of recognition and growth opportunities
1,0,0,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,0,1,1,1,0,0,0,0,0,3,Lack of promotion opportunities
0,0,0,2,0,0,0,0,0,0,0,Cutting pays
0,0,0,2,0,0,0,0,0,0,3,Cutting pays
0,1,0,2,0,0,0,0,0,0,2,Lack of recognition and growth opportunities
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,3,Lack of recognition and growth opportunities
0,0,1,0,0,0,0,0,0,0,1,Impractical and unfeasible expectations
0,0,0,1,0,0,0,0,0,2,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,1,0,2,0,0,0,0,0,0,2,Lack of recognition and growth opportunities
1,0,0,2,0,0,0,0,0,0,2,Cutting pays
0,0,0,2,0,0,0,0,0,0,2,Cutting pays
0,1,0,2,0,0,0,0,0,0,2,Lack of recognition and growth opportunities
1,0,0,2,0,0,0,0,0,0,2,Cutting pays
0,1,1,2,0,0,0,0,0,1,0,Cutting pays
0,0,1,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,1,0,2,0,0,0,0,0,0,2,Lack of recognition and growth opportunities
0,2,1,1,0,0,0,0,0,0,3,Paying less than the industry standards
0,0,1,2,0,0,0,0,0,0,0,Paying less than the industry standards
0,0,1,2,0,0,0,0,0,0,0,Paying less than the industry standards
1,0,0,2,0,0,0,0,0,0,2,Cutting pays
0,1,1,2,0,0,0,0,0,1,0,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,2,1,1,0,0,0,0,0,0,3,Paying less than the industry standards
0,0,1,2,0,0,0,0,0,0,0,Paying less than the industry standards
0,0,1,2,0,0,0,0,0,0,0,Paying less than the industry standards
0,1,0,2,2,0,0,0,0,0,2,Lack of recognition and growth opportunities
1,0,0,2,0,0,0,0,0,0,2,Cutting pays
0,2,1,1,0,0,0,0,0,0,3,Paying less than the industry standards
0,0,1,2,0,0,0,0,0,0,0,Paying less than the industry standards
0,0,1,2,0,0,0,0,0,0,0,Paying less than the industry standards
0,1,0,2,0,0,0,0,0,0,2,Lack of recognition and growth opportunities
1,0,0,2,0,0,0,0,0,0,2,Cutting pays
0,1,1,2,0,0,0,0,0,1,0,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,0,0,2,0,0,0,0,0,0,2,Cutting pays
0,1,0,2,0,0,0,0,0,0,2,Impractical and unfeasible expectations
0,1,0,2,0,0,0,0,0,0,2,Lack of recognition and growth opportunities
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
1,2,1,2,0,0,0,0,0,0,3,Paying less than the industry standards
0,0,1,1,0,0,0,0,0,0,0,Paying less than the industry standards
0,1,1,2,0,0,0,0,0,0,0,Paying less than the industry standards
0,1,0,2,2,0,0,0,0,0,2,Lack of recognition and growth opportunities
1,0,0,2,0,0,0,0,0,0,2,Cutting pays
0,1,0,2,0,0,0,0,0,0,2,Lack of recognition and growth opportunities
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,3,1,1,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,3,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,2,0,0,0,0,0,0,0,Impractical and unfeasible expectations
0,3,1,2,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,1,1,1,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,3,1,1,0,0,0,0,0,0,3,Lack of promotion opportunities
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,1,0,0,0,0,0,0,0,3,Impractical and unfeasible expectations
0,0,0,1,1,1,0,0,1,0,1,Lack of promotion opportunities
1,1,0,2,0,1,0,0,0,0,0,Impractical and unfeasible expectations
1,0,1,1,0,1,0,0,0,0,3,Lack of recognition and growth opportunities
0,0,1,1,0,1,0,0,1,0,1,Lack of recognition and growth opportunities
0,0,1,1,1,1,0,0,0,0,1,Lack of recognition and growth opportunities
0,0,0,1,1,1,0,0,1,0,1,Lack of promotion opportunities
0,1,0,2,0,1,0,0,0,0,0,Impractical and unfeasible expectations
0,0,1,1,1,1,0,0,1,0,1,Lack of recognition and growth opportunities
0,0,1,1,0,1,0,0,0,0,1,Impractical and unfeasible expectations
1,0,0,2,0,1,0,0,1,0,1,Lack of promotion opportunities
0,0,0,1,1,1,0,0,1,0,1,Lack of promotion opportunities
1,0,0,1,1,1,0,0,1,0,1,Lack of promotion opportunities
0,1,0,2,0,1,0,0,0,0,0,Impractical and unfeasible expectations
1,1,0,2,0,1,0,0,0,0,0,Impractical and unfeasible expectations
1,0,1,1,2,1,0,0,0,0,3,Lack of recognition and growth opportunities
0,0,1,1,0,1,0,0,1,0,1,Lack of recognition and growth opportunities
0,0,1,1,2,1,0,0,0,0,1,Lack of recognition and growth opportunities
0,0,0,1,0,1,0,0,0,0,0,Impractical and unfeasible expectations
1,0,3,2,0,1,0,0,0,0,1,Impractical and unfeasible expectations
1,0,1,1,0,1,0,0,0,0,3,Lack of recognition and growth opportunities
0,0,1,1,0,1,0,0,1,0,1,Lack of recognition and growth opportunities
